DATE & TIME, FORECAST WIND(MW),  ACTUAL WIND(MW), REGION
18 April 2024 00:00,749,683,All Island
18 April 2024 00:15,720,659,All Island
18 April 2024 00:30,691,608,All Island
18 April 2024 00:45,662,554,All Island
18 April 2024 01:00,764,502,All Island
18 April 2024 01:15,734,420,All Island
18 April 2024 01:30,703,429,All Island
18 April 2024 01:45,672,433,All Island
18 April 2024 02:00,642,392,All Island
18 April 2024 02:15,606,381,All Island
18 April 2024 02:30,571,339,All Island
18 April 2024 02:45,536,328,All Island
18 April 2024 03:00,500,291,All Island
18 April 2024 03:15,471,272,All Island
18 April 2024 03:30,441,254,All Island
18 April 2024 03:45,411,239,All Island
18 April 2024 04:00,381,207,All Island
18 April 2024 04:15,376,222,All Island
18 April 2024 04:30,371,236,All Island
18 April 2024 04:45,367,255,All Island
18 April 2024 05:00,362,272,All Island
18 April 2024 05:15,365,298,All Island
18 April 2024 05:30,369,322,All Island
18 April 2024 05:45,372,331,All Island
18 April 2024 06:00,375,357,All Island
18 April 2024 06:15,400,399,All Island
18 April 2024 06:30,425,416,All Island
18 April 2024 06:45,450,448,All Island
18 April 2024 07:00,590,439,All Island
18 April 2024 07:15,597,495,All Island
18 April 2024 07:30,605,514,All Island
18 April 2024 07:45,612,546,All Island
18 April 2024 08:00,620,563,All Island
18 April 2024 08:15,620,595,All Island
18 April 2024 08:30,621,671,All Island
18 April 2024 08:45,621,694,All Island
18 April 2024 09:00,622,719,All Island
18 April 2024 09:15,675,820,All Island
18 April 2024 09:30,728,884,All Island
18 April 2024 09:45,782,952,All Island
18 April 2024 10:00,835,1056,All Island
18 April 2024 10:15,902,1185,All Island
18 April 2024 10:30,968,1231,All Island
18 April 2024 10:45,1035,1356,All Island
18 April 2024 11:00,1102,1399,All Island
18 April 2024 11:15,1203,1451,All Island
18 April 2024 11:30,1303,1501,All Island
18 April 2024 11:45,1404,1560,All Island
18 April 2024 12:00,1505,1653,All Island
18 April 2024 12:15,1593,1667,All Island
18 April 2024 12:30,1681,1646,All Island
18 April 2024 12:45,1769,1744,All Island
18 April 2024 13:00,1980,1790,All Island
18 April 2024 13:15,2029,1830,All Island
18 April 2024 13:30,2077,1804,All Island
18 April 2024 13:45,2125,1824,All Island
18 April 2024 14:00,2173,1832,All Island
18 April 2024 14:15,2215,1916,All Island
18 April 2024 14:30,2257,1979,All Island
18 April 2024 14:45,2299,1928,All Island
18 April 2024 15:00,2341,2037,All Island
18 April 2024 15:15,2400,2142,All Island
18 April 2024 15:30,2459,2308,All Island
18 April 2024 15:45,2518,2421,All Island
18 April 2024 16:00,2577,2556,All Island
18 April 2024 16:15,2611,2577,All Island
18 April 2024 16:30,2644,2593,All Island
18 April 2024 16:45,2677,2683,All Island
18 April 2024 17:00,2711,2791,All Island
18 April 2024 17:15,2688,2863,All Island
18 April 2024 17:30,2666,2934,All Island
18 April 2024 17:45,2643,2931,All Island
18 April 2024 18:00,2621,2904,All Island
18 April 2024 18:15,2573,2819,All Island
18 April 2024 18:30,2525,2854,All Island
18 April 2024 18:45,2477,2821,All Island
18 April 2024 19:00,2323,2830,All Island
18 April 2024 19:15,2266,2820,All Island
18 April 2024 19:30,2209,2752,All Island
18 April 2024 19:45,2153,2756,All Island
18 April 2024 20:00,2096,2641,All Island
18 April 2024 20:15,2080,2552,All Island
18 April 2024 20:30,2064,2491,All Island
18 April 2024 20:45,2048,2510,All Island
18 April 2024 21:00,2032,2560,All Island
18 April 2024 21:15,2041,2595,All Island
18 April 2024 21:30,2050,2590,All Island
18 April 2024 21:45,2059,2516,All Island
18 April 2024 22:00,2068,2473,All Island
18 April 2024 22:15,2062,2360,All Island
18 April 2024 22:30,2056,2207,All Island
18 April 2024 22:45,2050,2150,All Island
18 April 2024 23:00,2044,2062,All Island
18 April 2024 23:15,2022,1962,All Island
18 April 2024 23:30,1999,1930,All Island
18 April 2024 23:45,1977,1925,All Island
19 April 2024 00:00,1954,1935,All Island
19 April 2024 00:15,1933,1875,All Island
19 April 2024 00:30,1911,1824,All Island
19 April 2024 00:45,1890,1775,All Island
19 April 2024 01:00,1874,1828,All Island
19 April 2024 01:15,1866,1763,All Island
19 April 2024 01:30,1857,1830,All Island
19 April 2024 01:45,1849,1840,All Island
19 April 2024 02:00,1841,1801,All Island
19 April 2024 02:15,1824,1770,All Island
19 April 2024 02:30,1808,1784,All Island
19 April 2024 02:45,1792,1758,All Island
19 April 2024 03:00,1776,1791,All Island
19 April 2024 03:15,1775,1813,All Island
19 April 2024 03:30,1775,1816,All Island
19 April 2024 03:45,1775,1787,All Island
19 April 2024 04:00,1775,1711,All Island
19 April 2024 04:15,1764,1725,All Island
19 April 2024 04:30,1753,1699,All Island
19 April 2024 04:45,1743,1666,All Island
19 April 2024 05:00,1732,1708,All Island
19 April 2024 05:15,1712,1706,All Island
19 April 2024 05:30,1692,1699,All Island
19 April 2024 05:45,1672,1700,All Island
19 April 2024 06:00,1653,1810,All Island
19 April 2024 06:15,1623,1740,All Island
19 April 2024 06:30,1594,1685,All Island
19 April 2024 06:45,1564,1760,All Island
19 April 2024 07:00,1555,1917,All Island
19 April 2024 07:15,1531,1999,All Island
19 April 2024 07:30,1506,1976,All Island
19 April 2024 07:45,1482,1939,All Island
19 April 2024 08:00,1457,1924,All Island
19 April 2024 08:15,1439,1833,All Island
19 April 2024 08:30,1421,1798,All Island
19 April 2024 08:45,1403,1785,All Island
19 April 2024 09:00,1385,1759,All Island
19 April 2024 09:15,1355,1750,All Island
19 April 2024 09:30,1324,1669,All Island
19 April 2024 09:45,1293,1583,All Island
19 April 2024 10:00,1262,1523,All Island
19 April 2024 10:15,1247,1479,All Island
19 April 2024 10:30,1232,1435,All Island
19 April 2024 10:45,1217,1454,All Island
19 April 2024 11:00,1203,1399,All Island
19 April 2024 11:15,1171,1429,All Island
19 April 2024 11:30,1140,1385,All Island
19 April 2024 11:45,1109,1413,All Island
19 April 2024 12:00,1077,1396,All Island
19 April 2024 12:15,1065,1313,All Island
19 April 2024 12:30,1053,1258,All Island
19 April 2024 12:45,1041,1228,All Island
19 April 2024 13:00,1126,1181,All Island
19 April 2024 13:15,1134,1145,All Island
19 April 2024 13:30,1141,1148,All Island
19 April 2024 13:45,1149,1217,All Island
19 April 2024 14:00,1157,1186,All Island
19 April 2024 14:15,1137,1181,All Island
19 April 2024 14:30,1116,1184,All Island
19 April 2024 14:45,1096,1157,All Island
19 April 2024 15:00,1076,1221,All Island
19 April 2024 15:15,1053,1218,All Island
19 April 2024 15:30,1030,1119,All Island
19 April 2024 15:45,1007,1129,All Island
19 April 2024 16:00,984,1177,All Island
19 April 2024 16:15,967,1208,All Island
19 April 2024 16:30,950,1219,All Island
19 April 2024 16:45,933,1140,All Island
19 April 2024 17:00,916,1062,All Island
19 April 2024 17:15,894,1020,All Island
19 April 2024 17:30,871,984,All Island
19 April 2024 17:45,849,914,All Island
19 April 2024 18:00,826,917,All Island
19 April 2024 18:15,778,851,All Island
19 April 2024 18:30,730,812,All Island
19 April 2024 18:45,682,755,All Island
19 April 2024 19:00,565,726,All Island
19 April 2024 19:15,536,656,All Island
19 April 2024 19:30,508,592,All Island
19 April 2024 19:45,479,544,All Island
19 April 2024 20:00,451,515,All Island
19 April 2024 20:15,428,495,All Island
19 April 2024 20:30,406,491,All Island
19 April 2024 20:45,384,499,All Island
19 April 2024 21:00,361,506,All Island
19 April 2024 21:15,353,526,All Island
19 April 2024 21:30,345,499,All Island
19 April 2024 21:45,337,488,All Island
19 April 2024 22:00,329,474,All Island
19 April 2024 22:15,315,506,All Island
19 April 2024 22:30,301,497,All Island
19 April 2024 22:45,287,490,All Island
19 April 2024 23:00,273,470,All Island
19 April 2024 23:15,264,481,All Island
19 April 2024 23:30,256,471,All Island
19 April 2024 23:45,247,441,All Island
20 April 2024 00:00,239,413,All Island
20 April 2024 00:15,224,377,All Island
20 April 2024 00:30,210,364,All Island
20 April 2024 00:45,196,350,All Island
20 April 2024 01:00,198,334,All Island
20 April 2024 01:15,187,322,All Island
20 April 2024 01:30,176,329,All Island
20 April 2024 01:45,166,304,All Island
20 April 2024 02:00,155,285,All Island
20 April 2024 02:15,141,266,All Island
20 April 2024 02:30,127,232,All Island
20 April 2024 02:45,113,220,All Island
20 April 2024 03:00,99,196,All Island
20 April 2024 03:15,97,181,All Island
20 April 2024 03:30,94,169,All Island
20 April 2024 03:45,91,144,All Island
20 April 2024 04:00,89,127,All Island
20 April 2024 04:15,89,117,All Island
20 April 2024 04:30,90,105,All Island
20 April 2024 04:45,90,96,All Island
20 April 2024 05:00,91,97,All Island
20 April 2024 05:15,100,92,All Island
20 April 2024 05:30,109,81,All Island
20 April 2024 05:45,118,82,All Island
20 April 2024 06:00,127,85,All Island
20 April 2024 06:15,112,93,All Island
20 April 2024 06:30,97,96,All Island
20 April 2024 06:45,81,100,All Island
20 April 2024 07:00,103,105,All Island
20 April 2024 07:15,99,107,All Island
20 April 2024 07:30,96,111,All Island
20 April 2024 07:45,93,112,All Island
20 April 2024 08:00,90,114,All Island
20 April 2024 08:15,88,120,All Island
20 April 2024 08:30,87,114,All Island
20 April 2024 08:45,85,120,All Island
20 April 2024 09:00,83,109,All Island
20 April 2024 09:15,75,116,All Island
20 April 2024 09:30,67,108,All Island
20 April 2024 09:45,59,106,All Island
20 April 2024 10:00,52,108,All Island
20 April 2024 10:15,53,111,All Island
20 April 2024 10:30,55,111,All Island
20 April 2024 10:45,57,112,All Island
20 April 2024 11:00,58,101,All Island
20 April 2024 11:15,60,93,All Island
20 April 2024 11:30,61,82,All Island
20 April 2024 11:45,62,67,All Island
20 April 2024 12:00,63,62,All Island
20 April 2024 12:15,59,56,All Island
20 April 2024 12:30,55,54,All Island
20 April 2024 12:45,51,49,All Island
20 April 2024 13:00,43,43,All Island
20 April 2024 13:15,39,48,All Island
20 April 2024 13:30,36,45,All Island
20 April 2024 13:45,33,48,All Island
20 April 2024 14:00,29,51,All Island
20 April 2024 14:15,28,45,All Island
20 April 2024 14:30,27,48,All Island
20 April 2024 14:45,25,49,All Island
20 April 2024 15:00,24,47,All Island
20 April 2024 15:15,25,59,All Island
20 April 2024 15:30,26,58,All Island
20 April 2024 15:45,27,68,All Island
20 April 2024 16:00,28,65,All Island
20 April 2024 16:15,29,69,All Island
20 April 2024 16:30,30,73,All Island
20 April 2024 16:45,32,83,All Island
20 April 2024 17:00,33,94,All Island
20 April 2024 17:15,34,106,All Island
20 April 2024 17:30,35,106,All Island
20 April 2024 17:45,36,109,All Island
20 April 2024 18:00,37,111,All Island
20 April 2024 18:15,38,115,All Island
20 April 2024 18:30,38,121,All Island
20 April 2024 18:45,39,127,All Island
20 April 2024 19:00,35,139,All Island
20 April 2024 19:15,35,139,All Island
20 April 2024 19:30,35,137,All Island
20 April 2024 19:45,34,123,All Island
20 April 2024 20:00,34,121,All Island
20 April 2024 20:15,35,120,All Island
20 April 2024 20:30,37,124,All Island
20 April 2024 20:45,38,131,All Island
20 April 2024 21:00,40,143,All Island
20 April 2024 21:15,49,141,All Island
20 April 2024 21:30,58,137,All Island
20 April 2024 21:45,67,132,All Island
20 April 2024 22:00,76,130,All Island
20 April 2024 22:15,82,127,All Island
20 April 2024 22:30,88,118,All Island
20 April 2024 22:45,94,123,All Island
20 April 2024 23:00,100,139,All Island
20 April 2024 23:15,97,156,All Island
20 April 2024 23:30,95,162,All Island
20 April 2024 23:45,93,158,All Island
21 April 2024 00:00,90,146,All Island
21 April 2024 00:15,85,134,All Island
21 April 2024 00:30,79,115,All Island
21 April 2024 00:45,73,96,All Island
21 April 2024 01:00,58,93,All Island
21 April 2024 01:15,53,82,All Island
21 April 2024 01:30,47,72,All Island
21 April 2024 01:45,41,64,All Island
21 April 2024 02:00,35,55,All Island
21 April 2024 02:15,36,50,All Island
21 April 2024 02:30,37,52,All Island
21 April 2024 02:45,38,50,All Island
21 April 2024 03:00,39,46,All Island
21 April 2024 03:15,38,41,All Island
21 April 2024 03:30,36,41,All Island
21 April 2024 03:45,35,44,All Island
21 April 2024 04:00,34,43,All Island
21 April 2024 04:15,34,40,All Island
21 April 2024 04:30,34,39,All Island
21 April 2024 04:45,33,41,All Island
21 April 2024 05:00,33,38,All Island
21 April 2024 05:15,34,34,All Island
21 April 2024 05:30,34,33,All Island
21 April 2024 05:45,34,34,All Island
21 April 2024 06:00,35,28,All Island
21 April 2024 06:15,35,25,All Island
21 April 2024 06:30,36,21,All Island
21 April 2024 06:45,36,26,All Island
21 April 2024 07:00,25,24,All Island
21 April 2024 07:15,26,28,All Island
21 April 2024 07:30,27,26,All Island
21 April 2024 07:45,27,28,All Island
21 April 2024 08:00,28,28,All Island
21 April 2024 08:15,27,29,All Island
21 April 2024 08:30,27,28,All Island
21 April 2024 08:45,26,25,All Island
21 April 2024 09:00,26,23,All Island
21 April 2024 09:15,25,22,All Island
21 April 2024 09:30,25,21,All Island
21 April 2024 09:45,24,21,All Island
21 April 2024 10:00,23,21,All Island
21 April 2024 10:15,22,26,All Island
21 April 2024 10:30,21,35,All Island
21 April 2024 10:45,20,34,All Island
21 April 2024 11:00,20,37,All Island
21 April 2024 11:15,18,45,All Island
21 April 2024 11:30,16,52,All Island
21 April 2024 11:45,15,54,All Island
21 April 2024 12:00,13,59,All Island
21 April 2024 12:15,13,60,All Island
21 April 2024 12:30,12,58,All Island
21 April 2024 12:45,12,52,All Island
21 April 2024 13:00,14,42,All Island
21 April 2024 13:15,15,41,All Island
21 April 2024 13:30,16,44,All Island
21 April 2024 13:45,17,48,All Island
21 April 2024 14:00,18,56,All Island
21 April 2024 14:15,21,68,All Island
21 April 2024 14:30,23,77,All Island
21 April 2024 14:45,26,93,All Island
21 April 2024 15:00,29,85,All Island
21 April 2024 15:15,31,77,All Island
21 April 2024 15:30,34,95,All Island
21 April 2024 15:45,36,92,All Island
21 April 2024 16:00,39,104,All Island
21 April 2024 16:15,40,106,All Island
21 April 2024 16:30,41,122,All Island
21 April 2024 16:45,42,135,All Island
21 April 2024 17:00,43,139,All Island
21 April 2024 17:15,45,146,All Island
21 April 2024 17:30,48,151,All Island
21 April 2024 17:45,50,144,All Island
21 April 2024 18:00,52,143,All Island
21 April 2024 18:15,56,144,All Island
21 April 2024 18:30,61,130,All Island
21 April 2024 18:45,65,134,All Island
21 April 2024 19:00,65,141,All Island
21 April 2024 19:15,66,137,All Island
21 April 2024 19:30,67,136,All Island
21 April 2024 19:45,68,151,All Island
21 April 2024 20:00,69,161,All Island
21 April 2024 20:15,69,177,All Island
21 April 2024 20:30,69,187,All Island
21 April 2024 20:45,68,184,All Island
21 April 2024 21:00,68,211,All Island
21 April 2024 21:15,78,230,All Island
21 April 2024 21:30,89,254,All Island
21 April 2024 21:45,100,290,All Island
21 April 2024 22:00,110,325,All Island
21 April 2024 22:15,112,319,All Island
21 April 2024 22:30,113,313,All Island
21 April 2024 22:45,115,335,All Island
21 April 2024 23:00,116,332,All Island
21 April 2024 23:15,108,330,All Island
21 April 2024 23:30,100,331,All Island
21 April 2024 23:45,92,363,All Island
22 April 2024 00:00,84,354,All Island
22 April 2024 00:15,80,356,All Island
22 April 2024 00:30,76,355,All Island
22 April 2024 00:45,72,364,All Island
22 April 2024 01:00,38,351,All Island
22 April 2024 01:15,39,323,All Island
22 April 2024 01:30,41,302,All Island
22 April 2024 01:45,42,308,All Island
22 April 2024 02:00,44,308,All Island
22 April 2024 02:15,47,300,All Island
22 April 2024 02:30,51,264,All Island
22 April 2024 02:45,54,268,All Island
22 April 2024 03:00,58,272,All Island
22 April 2024 03:15,60,308,All Island
22 April 2024 03:30,63,306,All Island
22 April 2024 03:45,66,298,All Island
22 April 2024 04:00,69,307,All Island
22 April 2024 04:15,71,341,All Island
22 April 2024 04:30,73,342,All Island
22 April 2024 04:45,76,332,All Island
22 April 2024 05:00,78,309,All Island
22 April 2024 05:15,81,402,All Island
22 April 2024 05:30,84,435,All Island
22 April 2024 05:45,87,442,All Island
22 April 2024 06:00,90,466,All Island
22 April 2024 06:15,110,478,All Island
22 April 2024 06:30,129,507,All Island
22 April 2024 06:45,149,541,All Island
22 April 2024 07:00,222,556,All Island
22 April 2024 07:15,217,598,All Island
22 April 2024 07:30,212,596,All Island
22 April 2024 07:45,206,618,All Island
22 April 2024 08:00,201,623,All Island
22 April 2024 08:15,198,589,All Island
22 April 2024 08:30,195,601,All Island
22 April 2024 08:45,192,608,All Island
22 April 2024 09:00,188,602,All Island
22 April 2024 09:15,178,633,All Island
22 April 2024 09:30,168,720,All Island
22 April 2024 09:45,158,764,All Island
22 April 2024 10:00,148,797,All Island
22 April 2024 10:15,164,838,All Island
22 April 2024 10:30,179,917,All Island
22 April 2024 10:45,194,930,All Island
22 April 2024 11:00,209,1011,All Island
22 April 2024 11:15,236,1092,All Island
22 April 2024 11:30,262,1137,All Island
22 April 2024 11:45,288,1172,All Island
22 April 2024 12:00,314,1280,All Island
22 April 2024 12:15,369,1299,All Island
22 April 2024 12:30,423,1388,All Island
22 April 2024 12:45,478,1448,All Island
22 April 2024 13:00,776,1468,All Island
22 April 2024 13:15,825,1549,All Island
22 April 2024 13:30,875,1649,All Island
22 April 2024 13:45,924,1697,All Island
22 April 2024 14:00,973,1747,All Island
22 April 2024 14:15,1003,1747,All Island
22 April 2024 14:30,1033,1761,All Island
22 April 2024 14:45,1063,1815,All Island
22 April 2024 15:00,1093,1780,All Island
22 April 2024 15:15,1138,1794,All Island
22 April 2024 15:30,1184,1890,All Island
22 April 2024 15:45,1229,1870,All Island
22 April 2024 16:00,1274,1890,All Island
22 April 2024 16:15,1327,1849,All Island
22 April 2024 16:30,1380,1794,All Island
22 April 2024 16:45,1433,1827,All Island
22 April 2024 17:00,1486,1854,All Island
22 April 2024 17:15,1514,1844,All Island
22 April 2024 17:30,1543,1884,All Island
22 April 2024 17:45,1572,1854,All Island
22 April 2024 18:00,1602,1918,All Island
22 April 2024 18:15,1604,1931,All Island
22 April 2024 18:30,1606,1844,All Island
22 April 2024 18:45,1608,1934,All Island
22 April 2024 19:00,1650,1890,All Island
22 April 2024 19:15,1627,1909,All Island
22 April 2024 19:30,1603,1855,All Island
22 April 2024 19:45,1579,1786,All Island
22 April 2024 20:00,1555,1805,All Island
22 April 2024 20:15,1518,1712,All Island
22 April 2024 20:30,1481,1642,All Island
22 April 2024 20:45,1445,1631,All Island
22 April 2024 21:00,1408,1570,All Island
22 April 2024 21:15,1381,1583,All Island
22 April 2024 21:30,1353,1603,All Island
22 April 2024 21:45,1326,1575,All Island
22 April 2024 22:00,1299,1506,All Island
22 April 2024 22:15,1288,1530,All Island
22 April 2024 22:30,1277,1471,All Island
22 April 2024 22:45,1266,1478,All Island
22 April 2024 23:00,1255,1445,All Island
22 April 2024 23:15,1259,1372,All Island
22 April 2024 23:30,1262,1327,All Island
22 April 2024 23:45,1265,1278,All Island
23 April 2024 00:00,1268,1297,All Island
23 April 2024 00:15,1255,1352,All Island
23 April 2024 00:30,1241,1359,All Island
23 April 2024 00:45,1228,1309,All Island
23 April 2024 01:00,1250,1282,All Island
23 April 2024 01:15,1226,1268,All Island
23 April 2024 01:30,1202,1247,All Island
23 April 2024 01:45,1178,1197,All Island
23 April 2024 02:00,1154,1189,All Island
23 April 2024 02:15,1136,1136,All Island
23 April 2024 02:30,1118,1022,All Island
23 April 2024 02:45,1100,935,All Island
23 April 2024 03:00,1082,965,All Island
23 April 2024 03:15,1073,958,All Island
23 April 2024 03:30,1065,937,All Island
23 April 2024 03:45,1056,927,All Island
23 April 2024 04:00,1047,920,All Island
23 April 2024 04:15,1034,959,All Island
23 April 2024 04:30,1021,968,All Island
23 April 2024 04:45,1008,1022,All Island
23 April 2024 05:00,995,1006,All Island
23 April 2024 05:15,976,989,All Island
23 April 2024 05:30,958,1010,All Island
23 April 2024 05:45,939,985,All Island
23 April 2024 06:00,921,988,All Island
23 April 2024 06:15,877,991,All Island
23 April 2024 06:30,832,984,All Island
23 April 2024 06:45,788,969,All Island
23 April 2024 07:00,779,996,All Island
23 April 2024 07:15,768,993,All Island
23 April 2024 07:30,757,975,All Island
23 April 2024 07:45,746,955,All Island
23 April 2024 08:00,721,961,All Island
23 April 2024 08:15,725,963,All Island
23 April 2024 08:30,728,1049,All Island
23 April 2024 08:45,732,1078,All Island
23 April 2024 09:00,735,1154,All Island
23 April 2024 09:15,727,1128,All Island
23 April 2024 09:30,719,1161,All Island
23 April 2024 09:45,711,1100,All Island
23 April 2024 10:00,702,1108,All Island
23 April 2024 10:15,698,1037,All Island
23 April 2024 10:30,693,1021,All Island
23 April 2024 10:45,689,1016,All Island
23 April 2024 11:00,684,965,All Island
23 April 2024 11:15,699,988,All Island
23 April 2024 11:30,713,951,All Island
23 April 2024 11:45,728,891,All Island
23 April 2024 12:00,743,896,All Island
23 April 2024 12:15,742,912,All Island
23 April 2024 12:30,742,885,All Island
23 April 2024 12:45,741,937,All Island
23 April 2024 13:00,958,953,All Island
23 April 2024 13:15,963,983,All Island
23 April 2024 13:30,968,975,All Island
23 April 2024 13:45,973,961,All Island
23 April 2024 14:00,977,984,All Island
23 April 2024 14:15,992,953,All Island
23 April 2024 14:30,1006,941,All Island
23 April 2024 14:45,1021,945,All Island
23 April 2024 15:00,1035,981,All Island
23 April 2024 15:15,1044,1022,All Island
23 April 2024 15:30,1053,1037,All Island
23 April 2024 15:45,1061,1087,All Island
23 April 2024 16:00,1096,1140,All Island
23 April 2024 16:15,1102,1175,All Island
23 April 2024 16:30,1108,1232,All Island
23 April 2024 16:45,1115,1272,All Island
23 April 2024 17:00,1121,1315,All Island
23 April 2024 17:15,1137,1331,All Island
23 April 2024 17:30,1153,1377,All Island
23 April 2024 17:45,1169,1357,All Island
23 April 2024 18:00,1185,1359,All Island
23 April 2024 18:15,1175,1408,All Island
23 April 2024 18:30,1166,1454,All Island
23 April 2024 18:45,1156,1487,All Island
23 April 2024 19:00,1208,1465,All Island
23 April 2024 19:15,1199,1484,All Island
23 April 2024 19:30,1189,1488,All Island
23 April 2024 19:45,1180,1437,All Island
23 April 2024 20:00,1170,1395,All Island
23 April 2024 20:15,1155,1344,All Island
23 April 2024 20:30,1140,1332,All Island
23 April 2024 20:45,1125,1367,All Island
23 April 2024 21:00,1110,1367,All Island
23 April 2024 21:15,1099,1385,All Island
23 April 2024 21:30,1088,1421,All Island
23 April 2024 21:45,1077,1385,All Island
23 April 2024 22:00,1066,1383,All Island
23 April 2024 22:15,1076,1367,All Island
23 April 2024 22:30,1087,1376,All Island
23 April 2024 22:45,1097,1328,All Island
23 April 2024 23:00,1107,1270,All Island
23 April 2024 23:15,1100,1239,All Island
23 April 2024 23:30,1092,1185,All Island
23 April 2024 23:45,1084,1143,All Island
24 April 2024 00:00,1077,1124,All Island
24 April 2024 00:15,1050,1046,All Island
24 April 2024 00:30,1023,1008,All Island
24 April 2024 00:45,996,961,All Island
24 April 2024 01:00,925,922,All Island
24 April 2024 01:15,910,897,All Island
24 April 2024 01:30,894,874,All Island
24 April 2024 01:45,878,901,All Island
24 April 2024 02:00,863,911,All Island
24 April 2024 02:15,834,907,All Island
24 April 2024 02:30,806,889,All Island
24 April 2024 02:45,777,858,All Island
24 April 2024 03:00,749,814,All Island
24 April 2024 03:15,725,780,All Island
24 April 2024 03:30,701,740,All Island
24 April 2024 03:45,676,691,All Island
24 April 2024 04:00,652,677,All Island
24 April 2024 04:15,638,645,All Island
24 April 2024 04:30,624,640,All Island
24 April 2024 04:45,611,644,All Island
24 April 2024 05:00,597,641,All Island
24 April 2024 05:15,578,674,All Island
24 April 2024 05:30,560,642,All Island
24 April 2024 05:45,542,639,All Island
24 April 2024 06:00,524,617,All Island
24 April 2024 06:15,493,617,All Island
24 April 2024 06:30,462,619,All Island
24 April 2024 06:45,431,592,All Island
24 April 2024 07:00,369,572,All Island
24 April 2024 07:15,355,546,All Island
24 April 2024 07:30,341,495,All Island
24 April 2024 07:45,327,470,All Island
24 April 2024 08:00,309,469,All Island
24 April 2024 08:15,298,465,All Island
24 April 2024 08:30,287,500,All Island
24 April 2024 08:45,276,539,All Island
24 April 2024 09:00,265,581,All Island
24 April 2024 09:15,256,551,All Island
24 April 2024 09:30,247,538,All Island
24 April 2024 09:45,237,544,All Island
24 April 2024 10:00,228,516,All Island
24 April 2024 10:15,220,488,All Island
24 April 2024 10:30,212,477,All Island
24 April 2024 10:45,204,434,All Island
24 April 2024 11:00,196,395,All Island
24 April 2024 11:15,191,338,All Island
24 April 2024 11:30,185,310,All Island
24 April 2024 11:45,179,305,All Island
24 April 2024 12:00,174,275,All Island
24 April 2024 12:15,173,257,All Island
24 April 2024 12:30,172,255,All Island
24 April 2024 12:45,171,233,All Island
24 April 2024 13:00,193,209,All Island
24 April 2024 13:15,205,199,All Island
24 April 2024 13:30,216,193,All Island
24 April 2024 13:45,228,205,All Island
24 April 2024 14:00,240,203,All Island
24 April 2024 14:15,247,213,All Island
24 April 2024 14:30,254,219,All Island
24 April 2024 14:45,262,219,All Island
24 April 2024 15:00,269,232,All Island
24 April 2024 15:15,276,241,All Island
24 April 2024 15:30,284,252,All Island
24 April 2024 15:45,292,263,All Island
24 April 2024 16:00,299,275,All Island
24 April 2024 16:15,311,268,All Island
24 April 2024 16:30,323,276,All Island
24 April 2024 16:45,334,303,All Island
24 April 2024 17:00,354,321,All Island
24 April 2024 17:15,360,329,All Island
24 April 2024 17:30,372,354,All Island
24 April 2024 17:45,384,357,All Island
24 April 2024 18:00,396,373,All Island
24 April 2024 18:15,404,403,All Island
24 April 2024 18:30,413,406,All Island
24 April 2024 18:45,421,390,All Island
24 April 2024 19:00,386,408,All Island
24 April 2024 19:15,402,403,All Island
24 April 2024 19:30,418,405,All Island
24 April 2024 19:45,433,378,All Island
24 April 2024 20:00,449,395,All Island
24 April 2024 20:15,453,383,All Island
24 April 2024 20:30,458,427,All Island
24 April 2024 20:45,462,465,All Island
24 April 2024 21:00,466,481,All Island
24 April 2024 21:15,466,526,All Island
24 April 2024 21:30,467,574,All Island
24 April 2024 21:45,467,579,All Island
24 April 2024 22:00,467,567,All Island
24 April 2024 22:15,466,572,All Island
24 April 2024 22:30,464,605,All Island
24 April 2024 22:45,463,619,All Island
24 April 2024 23:00,462,646,All Island
24 April 2024 23:15,456,615,All Island
24 April 2024 23:30,449,613,All Island
24 April 2024 23:45,443,592,All Island
25 April 2024 00:00,436,576,All Island
25 April 2024 00:15,427,584,All Island
25 April 2024 00:30,418,561,All Island
25 April 2024 00:45,408,533,All Island
25 April 2024 01:00,407,515,All Island
25 April 2024 01:15,397,498,All Island
25 April 2024 01:30,387,480,All Island
25 April 2024 01:45,376,463,All Island
25 April 2024 02:00,366,454,All Island
25 April 2024 02:15,359,413,All Island
25 April 2024 02:30,353,431,All Island
25 April 2024 02:45,346,422,All Island
25 April 2024 03:00,339,403,All Island
25 April 2024 03:15,333,418,All Island
25 April 2024 03:30,326,439,All Island
25 April 2024 03:45,320,447,All Island
25 April 2024 04:00,313,444,All Island
25 April 2024 04:15,305,414,All Island
25 April 2024 04:30,297,378,All Island
25 April 2024 04:45,289,372,All Island
25 April 2024 05:00,281,335,All Island
25 April 2024 05:15,270,364,All Island
25 April 2024 05:30,259,360,All Island
25 April 2024 05:45,247,341,All Island
25 April 2024 06:00,236,324,All Island
25 April 2024 06:15,217,340,All Island
25 April 2024 06:30,197,334,All Island
25 April 2024 06:45,177,328,All Island
25 April 2024 07:00,151,284,All Island
25 April 2024 07:15,136,268,All Island
25 April 2024 07:30,121,240,All Island
25 April 2024 07:45,107,220,All Island
25 April 2024 08:00,92,184,All Island
25 April 2024 08:15,91,172,All Island
25 April 2024 08:30,89,184,All Island
25 April 2024 08:45,87,205,All Island
25 April 2024 09:00,85,232,All Island
25 April 2024 09:15,85,257,All Island
